id,type,source,family,state,instructions,criteria,label
v2-gen-noul-04-036,noul,generated,例外の優先,"{""許可条件"": ""招待あり"", ""優先禁止条件"": ""未返却品あり"", ""対象"": ""中村"", ""許可条件に該当"": true, ""禁止条件に該当"": false}",この人は現在、利用可能ですか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-08-007,noul,generated,集合と否定所属,"{""催し"": ""春風"", ""完全な参加者名簿"": [""上田"", ""石田""], ""補足"": ""名前のない人は参加者ではない""}",名簿に基づき、佐藤さんが参加者であるという判断に同意できますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-choice-02-009,choice,generated,条件と優先例外,"""木漏れ日店では会員で購入数が10個以上なら優待扱いです。ただし予約品は購入数や会員資格にかかわらず通常扱いです。今回は7個、非会員、予約品です。""",例外も踏まえて、今回の購入区分はどれですか。,"{""優待"": ""優待の扱い"", ""通常"": ""通常の扱い""}","""通常"""
v2-gen-score-09-001,score,generated,例外による上限,"""検査合格状況: 動作は不合格、寸法は不合格、表示は不合格、外観は不合格、包装は不合格、付属品は不合格。合格項目一つにつき1点ですが、要再確認の印があれば上限4点に制限します。今回その印はありません。""",上限制限を適用した最終点を選んでください。,"[""最終点0点"", ""最終点1点"", ""最終点2点"", ""最終点3点"", ""最終点4点"", ""最終点5点"", ""最終点6点""]","""0"""
v2-gen-noul-03-035,noul,generated,いずれかの条件,"{""いずれか一つ以上必要"": [""引換券"", ""受付確認票""], ""所持状況"": {""引換券"": false, ""受付確認票"": false}, ""対象"": ""林""}",少なくとも一つの必要条件が成立していますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-11-017,noul,generated,参照関係の真偽,"""担当表: 灯台は木村、山道は森、青空は佐藤。資料の関連先: ノートは灯台、箱は山道、名札は青空。""",森さんは箱が属する案件の担当者と言えますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-02-036,noul,generated,全条件の充足,"""灯台の利用には講習受講・申込書提出がすべて必要です。高橋さん: 講習受講は完了、申込書提出は完了。""",規則に照らし、この人の利用資格は成立しますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-07-049,choice,generated,複数属性の制約,"""在庫表: 封筒は白色・ガラス製・在庫なし、袋は赤色・ガラス製・在庫あり、冊子は白色・ガラス製・在庫あり、ファイルは白色・ガラス製・在庫なし、ケースは白色・ガラス製・在庫なし。""",必要条件は白色、ガラス製、在庫ありの三つです。全部に合う品はどれですか。,"{""ケース"": ""ケース"", ""ファイル"": ""ファイル"", ""冊子"": ""冊子"", ""封筒"": ""封筒"", ""袋"": ""袋""}","""冊子"""
v2-gen-noul-11-014,noul,generated,参照関係の真偽,"""担当表: 若葉は遠藤、青空は松本、草原は木村、夕凪は中村、春風は高橋、白波は吉田。資料の関連先: シールは若葉、名札は春風、ケースは夕凪、袋は白波、テープは青空、冊子は草原。""",吉田さんは名札が属する案件の担当者と言えますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""false"""
v2-gen-noul-14-030,noul,generated,予定時間の重なり,"{""対象者"": ""上田"", ""会議"": [9, 13], ""面談"": [11, 12], ""規則"": ""終了時刻と開始時刻が一致するだけなら重複なし""}",二つの予定の時間は重なっていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-score-10-021,score,generated,不足の段階,"{""申請"": ""夕凪"", ""必要書類"": [""同意書"", ""見積書"", ""承認書"", ""受領票"", ""申込書""], ""届いた書類"": [""申込書"", ""見積書"", ""受領票"", ""承認書"", ""同意書""], ""余分な書類で代用できる"": false}",必要書類の不足数に対応する段階を選んでください。,"[""不足が0種類"", ""不足が1種類"", ""不足が2種類"", ""不足が3種類"", ""不足が4種類"", ""不足が5種類""]","""0"""
v2-gen-choice-15-022,choice,generated,文章内の順序参照,"""山道会議では、発表者を発表順に「上田、高橋、中村、森、佐藤、遠藤、林、青木」と紹介しました。同じ人の再登場はありません。""",発表順の先頭から7番目にいる人を答えてください。,"{""上田"": ""上田さん"", ""中村"": ""中村さん"", ""佐藤"": ""佐藤さん"", ""林"": ""林さん"", ""森"": ""森さん"", ""遠藤"": ""遠藤さん"", ""青木"": ""青木さん"", ""高橋"": ""高橋さん""}","""林"""
v2-gen-score-10-018,score,generated,不足の段階,"{""申請"": ""星空"", ""必要書類"": [""承認書"", ""確認票""], ""届いた書類"": [""確認票"", ""参考資料"", ""承認書""], ""余分な書類で代用できる"": false}",必要一覧と届いた一覧を照合し、不足の程度を判定してください。,"[""不足が0種類"", ""不足が1種類"", ""不足が2種類""]","""0"""
v2-gen-score-13-012,score,generated,取消しを反映した件数,"""星空の申込み記録: 渡辺は受付済み・取消済み、木村は受付済み・取消済み、遠藤は受付済み・取消済み、上田は受付済み・取消済み、山田は受付済み・取消済み、中村は受付済み・取消済み、松本は受付済み・取消なし、大野は受付済み・取消なし。取消済みの申込みは有効件数から除きます。3件以上は最終段階3にまとめます。""",受付済みから取消済みを除いた件数はいくつの段階ですか。,"[""有効申込みが0件"", ""有効申込みが1件"", ""有効申込みが2件"", ""有効申込みが3件以上""]","""2"""
v2-gen-noul-10-020,noul,generated,条件付き義務,"{""規則"": ""代理申請なら依頼者への通知が必要。それ以外では義務なし"", ""条件に該当"": true, ""必要処置を実施"": true}",この記録は規則を守っていますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-noul-07-041,noul,generated,識別文字列の完全一致,"{""商品ラベル"": ""MN8-A"", ""注文票"": ""MN8-A"", ""照合規則"": ""大文字小文字と記号も含む完全一致""}",二つの管理コードは完全一致していますか。,"{""false"": ""いいえ。質問の命題は成立しない。"", ""true"": ""はい。質問の命題が成立する。""}","""true"""
v2-gen-choice-02-035,choice,generated,条件と優先例外,"{""規則"": ""会員かつ7個以上なら優待。ただし予約品は常に通常"", ""会員"": false, ""購入数"": 9, ""予約品"": false}",例外も踏まえて、今回の購入区分はどれですか。,"{""優待"": ""優待の扱い"", ""通常"": ""通常の扱い""}","""通常"""
v2-gen-choice-05-037,choice,generated,否定条件で選択,"{""検品"": [{""品名"": ""名札"", ""封がある"": true, ""濡れている"": false}, {""品名"": ""シール"", ""封がある"": false, ""濡れている"": false}]}",封があるもので、かつ濡れていない品を選んでください。,"{""シール"": ""シール"", ""名札"": ""名札""}","""名札"""
v2-gen-choice-15-034,choice,generated,文章内の順序参照,"""朝露会議では、発表者を発表順に「松本、青木、森」と紹介しました。同じ人の再登場はありません。""",最初を1番目として、1番目の発表者を選んでください。,"{""松本"": ""松本さん"", ""森"": ""森さん"", ""青木"": ""青木さん""}","""松本"""
v2-gen-choice-11-017,choice,generated,小数量の比較,"{""在庫"": [{""品名"": ""冊子"", ""総在庫"": 5, ""予約分"": 3}, {""品名"": ""箱"", ""総在庫"": 2, ""予約分"": 2}], ""自由在庫"": ""総在庫から予約分を引く""}",自由在庫が最も少ない品を選んでください。,"{""冊子"": ""冊子"", ""箱"": ""箱""}","""箱"""
v2-gen-choice-10-018,choice,generated,不在時の代理,"{""案件担当"": {""星空"": ""松本"", ""木漏れ日"": ""加藤"", ""朝露"": ""大野"", ""青空"": ""森"", ""若葉"": ""石田""}, ""代理者"": {""松本"": ""加藤"", ""加藤"": ""大野"", ""大野"": ""森"", ""森"": ""石田"", ""石田"": ""松本""}, ""不在者"": [""森"", ""加藤"", ""石田"", ""大野""], ""案件"": ""木漏れ日"", ""ルール"": ""担当者が不在なら指定代理に一度だけ振替。代理の在席状況は問わない""}",この案件を担当本人または指定代理に連絡します。宛先は誰ですか。,"{""加藤"": ""加藤さん"", ""大野"": ""大野さん"", ""松本"": ""松本さん"", ""森"": ""森さん"", ""石田"": ""石田さん""}","""大野"""
v2-gen-score-01-027,score,generated,件数の段階境界,"{""案件"": ""水面"", ""計数対象"": ""未回答の質問"", ""件数"": 17, ""処理済みを除外"": true}",現在の件数を指定の段階基準に当てはめてください。,"[""対象件数が5件未満"", ""対象件数が5件以上、10件未満"", ""対象件数が10件以上、15件未満"", ""対象件数が15件以上、20件未満"", ""対象件数が20件以上、25件未満"", ""対象件数が25件以上、30件未満"", ""対象件数が30件以上""]","""3"""
v2-gen-choice-09-039,choice,generated,利用可能集合の差,"{""利用可能品"": [""ファイル""], ""予約済み品"": [""シール""]}",今貸せるのは利用可能かつ未予約の品です。該当するものはどれですか。,"{""シール"": ""シール"", ""ファイル"": ""ファイル""}","""ファイル"""
v2-gen-score-08-035,score,generated,要件への一致数,"""注文要件: サイズ=中、素材=紙、色=青、印字=なし、形=三角。提案品: サイズ=小、素材=布、色=白、印字=あり、形=四角。""",注文要件と一致している属性の数を段階として選んでください。,"[""一致した要件が0項目"", ""一致した要件が1項目"", ""一致した要件が2項目"", ""一致した要件が3項目"", ""一致した要件が4項目"", ""一致した要件が5項目""]","""0"""
